03e9e0f9aaba1ccbb702e3f862b8eddae3f2d55944595fb09d758fedf18cc385a5,039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3
03e9e0f9aaba1ccbb702e3f862b8eddae3f2d55944595fb09d758fedf18cc385a5,0350a241aca91b8f6a694f1643a93b2f5022c226ae7025868ddaf9c87e5d4e4e09
03e9e0f9aaba1ccbb702e3f862b8eddae3f2d55944595fb09d758fedf18cc385a5,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432
03e9e0f9aaba1ccbb702e3f862b8eddae3f2d55944595fb09d758fedf18cc385a5,026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b
03e9e0f9aaba1ccbb702e3f862b8eddae3f2d55944595fb09d758fedf18cc385a5,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02bN86
03e9e0f9aaba1ccbb702e3f862b8eddae3f2d55944595fb09d758fedf18cc385a5,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02bN117
03e9e0f9aaba1ccbb702e3f862b8eddae3f2d55944595fb09d758fedf18cc385a5,0399cd9a37f87b2ac5b8f336e46490d32ba85bc763c09e3ab07429596292a3a1e8N205
0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1
0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,0347469dea682bd59255a5e60eaed8079186f85b5b5ea6dfd24565212e474b30c6
0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,0274ce2cee1266882c266940abd10d1a8c5285c68fd984e468e325884b9b5e526cN33
0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,02ef471860e3634fb55624b329c09a682aba187c7aada690bab3c5ad9051f2e9f5N103
0312c53f40de91c5a1a64126a0f205116d4ce397ebefdb58e7593ac48e47070dfd,0386f735c23e9c39fe25093936f01c42aa6cb0a5a42935e1649d9b949ba87107b7N121
028e5a8e86540f703e1f58880d35d1e318a54c27d84ec1edbcde04a78ed4469a1e,035f1498c929d4cefba4701ae36a554691f526ff60b1766badd5a49b3c8b68e1d8
028e5a8e86540f703e1f58880d35d1e318a54c27d84ec1edbcde04a78ed4469a1e,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432
028e5a8e86540f703e1f58880d35d1e318a54c27d84ec1edbcde04a78ed4469a1e,0387e3780a4325eb38421fb83000a6f6c0ffa4a69ea0c81db3f00e8e5015c9e8a1
028e5a8e86540f703e1f58880d35d1e318a54c27d84ec1edbcde04a78ed4469a1e,02b6e9e645d26d889cc6f2027a113a7d4f4b2f4cf09893fd81b5e35d111069e325N201
028e5a8e86540f703e1f58880d35d1e318a54c27d84ec1edbcde04a78ed4469a1e,033cfe09030dff97391e08cd08c77834efcb44b706bee7ac7d0866b02ed67f356aN267
02bf6b396a501096d3695aa74a234a4f267e595db29838445d6a98a8a744a6853d,023c5f2b69161742cc49da5be6cb7c940465fc608ff216bafc7573eb31121b22d2
02bf6b396a501096d3695aa74a234a4f267e595db29838445d6a98a8a744a6853d,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1
02bf6b396a501096d3695aa74a234a4f267e595db29838445d6a98a8a744a6853d,02dcdd7e18b80dc7fd51af34e871901c13f574e4b82325dc74c0beeada5771e8e9
02bf6b396a501096d3695aa74a234a4f267e595db29838445d6a98a8a744a6853d,020b755f640655a79c7c2442281959c37b3aa5a8e1ccc42b25934f744e5cf5306b
02bf6b396a501096d3695aa74a234a4f267e595db29838445d6a98a8a744a6853d,0275e0c01dfb515d08e780edf36eb5bcecd452fa11710ddb1b921f3e76dc79bc90
02bf6b396a501096d3695aa74a234a4f267e595db29838445d6a98a8a744a6853d,036b929ab77202db1b1ecde3ae22df1a6125eaf88aa1596cffa32c15e003ac80f3
02bf6b396a501096d3695aa74a234a4f267e595db29838445d6a98a8a744a6853d,021ab6a3223751350f64811e884a7b7b387870e35b62803b2539a5841cbbd96e0cN379
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,03378bda17378f0a054c87bde20b24e73cff878556c9258e043d0fefc378a8c978
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,02b8bf9a283df48ee3b71651157ef73d72ca54dcf223f72aff2d13d8c8eda484f2
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,03dbe3fedd4f6e7f7020c69e6d01453d5a69f9faa1382901cf3028f1e997ef2814
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,02cb4c2d5c8e64c35dc1e046e0c2804de95b890de9fdfbbd549e45343fe35f9537
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,0235447c7485ff2b945bac5fbc366d54a87389bab8cacf1b64b26ec01e96bd165a
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,032258add575e6daed22875bb16ea728f2640e877efb17df4c470148a5b4cbee46
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,0399cd9a37f87b2ac5b8f336e46490d32ba85bc763c09e3ab07429596292a3a1e8
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,036d7730b1c5305724853b2a056331959a0a0f2b300f3f8555dc970330e4945a2b
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,02a456b816697c6b8407ee2176475d74b790a96143bc30e896e8bf7a8852a8b637
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,0280247f88e7519c1839cc4a04f0db58b7455b4ebb40236fba9da11a8c9076f0a4
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,03cdb7a3cecf17c5e1d8f8a65f55faf57aaf64005a091c8bd0fd7071653ce8aa8a
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,0285c2321395529b79bedc4f3d35d7b14f8d4d271ce564742a865e62534eedda76N56
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,02a13a67131bb41c8d6b858d8c2f37b597e07a2341b9e393ac1cd3f7e9cefc4760N94
03a8f92735a6e7aac231ec46d51f0b9e84aeed6ce8abd76431849b4e76e9745bfb,032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5N460
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,032b31feacb6d645c9a83a015d2b52d549205ef515ddea9f0a6b8a4a657eefec3a
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,03c7cad7e4ecfc741909b910d59b31b631e36afffc58e87389172c80702fddcbfa
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,025e77156e4c5e1ed62f9ad113ac2115a981ee99fa05d95be9e43add7f785a9b4d
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,027fe40fda644dbbce9b51fc7cff5809586d02bfc7c308d54a80002989c14f40de
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,02a6b40205ba2046ce7f01089ae1f4afa9363c70fed15fd4674a68f5efea62e71e
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,034660651be3b640eea0f89a2ba1d1419a7ef95a852edc10c24d3aaac642791392
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,02d246c519845e7b23b02684d64ca23b750958e0307f9519849ee2535e3637999a
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,02d202d2d50a7da4730eb3d91c389906e5c4506dac78622d2714bc6daa7daa3700
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,0331a2398d2787f39af6d958994dd4edc3e809f567b717377863d4a23a62bfd8e3
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,02cb19434eb6c954dae458a499c0cc0b8b43423a894387a4972b98834487d76b89
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,0235447c7485ff2b945bac5fbc366d54a87389bab8cacf1b64b26ec01e96bd165a
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,038d108e6cd9b8e84fa0b89d018c2e254324d3674b2bb3db12b35841889bfe372a
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,038a834010a354a4f8ec8438bd50b712e13606fccffb9280af8125e2c9e039ffe7
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,02dcdd7e18b80dc7fd51af34e871901c13f574e4b82325dc74c0beeada5771e8e9
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5N16
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,0399cd9a37f87b2ac5b8f336e46490d32ba85bc763c09e3ab07429596292a3a1e8N205
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,02deed35e0048d848792133713b39834dd8e04291f715d9bf5955016b5d3e3e9acN228
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,028c62619d11ceb4c2cd1837a8d7a166cae17309f114804057b4d44816fb8a87f3N284
034d11119748816bac2e5f2b4f3127e05d783e39b6e9b65b8db9920ec553506301,03f88ce6b35c7f268bf0c70d87c616ea2fdabeadb0c830d02b126db8bebadf79c3N409
033ec518c6ad5b565a89215d9f59c9d6dd2ca3d757b4c8fc4ea28eeeb0996ff837,0335803a86550f9ca25e9873025de6e8cd8e7e33a7a39085d75cf2c75887e6620f
033ec518c6ad5b565a89215d9f59c9d6dd2ca3d757b4c8fc4ea28eeeb0996ff837,0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7
033ec518c6ad5b565a89215d9f59c9d6dd2ca3d757b4c8fc4ea28eeeb0996ff837,03473ec133c70c05db8d1abaa272449b0cfd3d38e1978bfe1e7765d1913b7e7c51
033ec518c6ad5b565a89215d9f59c9d6dd2ca3d757b4c8fc4ea28eeeb0996ff837,038d108e6cd9b8e84fa0b89d018c2e254324d3674b2bb3db12b35841889bfe372a
033ec518c6ad5b565a89215d9f59c9d6dd2ca3d757b4c8fc4ea28eeeb0996ff837,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73
033ec518c6ad5b565a89215d9f59c9d6dd2ca3d757b4c8fc4ea28eeeb0996ff837,031a714070931a35552bd42244d0f85b94b1b641416fc1da1399ce7b7b7f16c9e2N286
0387881308547507ca6ba7f6619d86193c8b8c09c7c62f6fa61b16b3e740550dc9,03b7ca940bc33b882dc1f1bee353a6cf205b1a7472d8ae24d45370a8f510c27d23
0387881308547507ca6ba7f6619d86193c8b8c09c7c62f6fa61b16b3e740550dc9,03f8d1ae8e36d19ed96fefa02f6f6c33fe69ed2fff5ece582b013a92c9077ee396
0387881308547507ca6ba7f6619d86193c8b8c09c7c62f6fa61b16b3e740550dc9,0358b16702a8562fd7ce4dcaf0df08e97e1665ceca15e2558663445b9c8a363224N435
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,025f2cf835c0ca58be159e32e476a2386d8100d97fabf97e144e8e3e3f4829643eN129
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,0399cd9a37f87b2ac5b8f336e46490d32ba85bc763c09e3ab07429596292a3a1e8N205
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432N303
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6edN496
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,0399cd9a37f87b2ac5b8f336e46490d32ba85bc763c09e3ab07429596292a3a1e8
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,024ffe2a9694e9fba871bd00ad399b8fec7c5e3bf8076a340be380d5d8513c1a1a
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,03836eae75ffe6fc9e74c76c979b4b79b2d14db49db52529518ac28c9c14effc13
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,03dbe3fedd4f6e7f7020c69e6d01453d5a69f9faa1382901cf3028f1e997ef2814
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,02bfd4ec033e053a08c7b4cd3c7e0718f3929da9413ccc02dd2a06797a2b848653
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,020fccc5602053c438b13ebee7aa31a25e9c3803baace5afcecedff8db70543747
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,03ce15213fc42f04132edc0acb73d5830371970bebd7e25ba4a3ca2552d1ae6fdf
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,03cb9d3ebed6d0dea0d3b284c59e001ad87b1aa7609017ea7ae743c6d370f75285
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,035a64d331d1f96e1e5defbe9fb718612a0c44d06c5cea8ebf09645e6d99c45d24
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,02cb19434eb6c954dae458a499c0cc0b8b43423a894387a4972b98834487d76b89
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,02bf4fdb4fb8f166fcd9e82150ea3845430df2109159944fbc877821e38d2d8673
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,02b58e5c0390e45b4d6a2f2d6098e30ff0e0459a48fca2de95a70fc77a5ae053c6
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,0235447c7485ff2b945bac5fbc366d54a87389bab8cacf1b64b26ec01e96bd165a
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,03ef018c550ac4dedb42788fdffdf859b4bff75bd8505b8c91fc44d05b8b4c5726
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,02a456b816697c6b8407ee2176475d74b790a96143bc30e896e8bf7a8852a8b637
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,0274ce2cee1266882c266940abd10d1a8c5285c68fd984e468e325884b9b5e526c
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,0274ce2cee1266882c266940abd10d1a8c5285c68fd984e468e325884b9b5e526cN33
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,02deed35e0048d848792133713b39834dd8e04291f715d9bf5955016b5d3e3e9acN176
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,0399cd9a37f87b2ac5b8f336e46490d32ba85bc763c09e3ab07429596292a3a1e8N205
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,036d1712099f44a048463f38e823cff113e92256aed7ec8bc9d1981dd2d915a534N294
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,036fd87befd85ea3f2b0c4e687757b7acb257c44758681e3a9b657776b34da8f64N322
0310ca652ed911674fcd468abb25d4dd7a9b8d6d94425cbcd2c4a6e062aa022991,03dc5172652827bd39d51f2a0f2021c1172a25a708d604d1b95b09aff8f22f8607N456
03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432
03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0
03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,0304421debf70608ac6836d9fb9f2c365a970cb5bb31147046107418fd568b3dbeN27
03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,028d890af85d8044abf60f72e0fa7a67cb2ba2326ab2975bdcf597b56b0cd45872N81
03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02bN86
03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6edN496
029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b
029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,025e77156e4c5e1ed62f9ad113ac2115a981ee99fa05d95be9e43add7f785a9b4d
029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd
029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,03ce15213fc42f04132edc0acb73d5830371970bebd7e25ba4a3ca2552d1ae6fdf
029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,02ef471860e3634fb55624b329c09a682aba187c7aada690bab3c5ad9051f2e9f5N103
029441be72bfeef4bee881b44f52a601726e5be7c5d6cf9bb8f4f20123ea524ff7,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683N383
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,022bd091df93de9ccb69891bfe5a4cdf91541ba045aa73eb05f4f66478184bbe89
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02bN86
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,02628d8e2f33869db7417c8da48947d441dcd839e0a3ce5e91f9c790d1131cf9f7N191
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,02d246c519845e7b23b02684d64ca23b750958e0307f9519849ee2535e3637999aN210
02370564de9a61a4180fdb96a7ef49e715abbe544a1f0196cfd86ef2c879e27853,02d29613cb797603b3568bc0fa41fca58ad7cb93b1df2ebe40bb7a7f07908278d6N257
03b120856422796689c2409443de00ad3b7129ce27aa75947277208b6b2aa40032,034660651be3b640eea0f89a2ba1d1419a7ef95a852edc10c24d3aaac642791392N192
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,02c1471aba8e064a2965e4119d1c1f657152cf7d584c9b7ff11345b8f35616b6c2
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,03e50492eab4107a773141bb419e107bda3de3d55652e6e1a41225f06a0bbf2d56
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,031a714070931a35552bd42244d0f85b94b1b641416fc1da1399ce7b7b7f16c9e2
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,025ac8ab0bdc7cbcd29432f2a3bf5d919a96360bc28b7701abee898611160ec885
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02bN117
0258067cdaec3da34eef11ec80ed158422f20481bd2ad4d10d0b0951b6a3617f1c,036fd87befd85ea3f2b0c4e687757b7acb257c44758681e3a9b657776b34da8f64N322
